word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
ever,0.0023887728,0.0029072253,0,0,0,0,0,0,0,0.0014271323,0,0,0.0003611086,0,0,0,0,0,0,0.0088258893,0.00085877863,0.0038363171,0,0.0041023427,0
equal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01020065,0,0,0,0,0.0032094143,0,0,0.00075152654,0,0
consequence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019473081
nations,0,0.018469431,0,0,0,0,0.033537604,0.010899432,0,0.0011752854,0,0.015340254,0,0,0,0,0,0,0,0,0,0,0,0,0
whom,0,0,0,0,0.00025848699,0,0,0,0,0.00025184688,0,0,0,0.00067470692,0,0,0.0012839718,0,0,0,0,0.00021312873,0.000093940817,0,0.0027491409
usually,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056047528,0,0,0,0,0,0,0,0,0.00010795639,0
supplied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082551595,0,0,0,0,0,0
innumerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042169183,0,0,0,0,0,0,0,0,0,0,0
articles,0,0,0,0.00012261664,0,0,0,0,0,0,0,0.00034602076,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
manufacture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010699765,0,0.00090056285,0,0,0,0,0,0
commerce,0,0,0,0,0,0,0,0,0,0,0,0,0.0010833258,0,0,0,0,0,0.0082551595,0,0,0,0,0,0
constant,0,0,0,0,0,0.0012588693,0,0.00036636747,0,0,0,0,0,0,0.0041475171,0,0,0,0,0,0,0,0,0,0
economic,0,0.0017101325,0,0,0.012924349,0,0,0.017219271,0.0033801352,0,0,0,0,0.0134098,0,0.012684989,0,0,0.0021763602,0,0,0,0.0095819634,0,0
development,0,0,0,0,0,0.026436255,0.0059052925,0,0,0,0,0.007266436,0,0,0.0021298061,0,0,0,0,0,0,0,0,0,0
halts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032099294,0,0,0,0,0,0,0,0
stands,0,0,0,0,0,0,0,0.0018318373,0,0,0,0,0,0,0,0.00011745361,0,0,0,0.0012481056,0,0,0,0,0
still,0,0,0.0033304868,0,0,0,0.0010027855,0,0,0.0051208865,0.0025759918,0,0,0,0,0.0016443505,0.0062058635,0,0,0.0041900686,0,0,0.0079849695,0,0.0035509737
get,0,0,0,0,0,0,0,0,0,0.00083948959,0,0,0,0,0,0,0,0,0,0,0.010591603,0.0076726343,0,0,0
small,0.0088583657,0,0,0,0,0,0,0,0.0043335067,0,0,0,0,0,0,0,0,0,0.0027767355,0,0,0.0038363171,0,0,0
formerly,0,0,0,0,0,0,0.00011142061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028182245,0,0
imported,0,0,0,0,0,0,0,0,0,0,0,0.00069204152,0,0,0,0,0,0,0.00022514071,0,0,0,0,0,0
eagerly,0,0,0.00017079419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028182245,0,0
supply,0,0,0,0,0,0.0040054932,0,0,0,0,0,0,0.0015347116,0,0,0,0,0.0019585253,0.0027016886,0,0,0,0.0018788163,0,0
empty,0,0,0,0,0.00025848699,0,0,0.000091591867,0,0,0,0,0.00027083145,0,0,0,0,0,0,0,0,0,0,0,0
markets,0,0,0,0,0,0,0,0.005495512,0.00043335067,0,0,0,0,0,0,0,0,0,0.0016510319,0,0,0,0.0033818694,0,0
particularly,0,0,0,0,0,0,0,0,0,0,0,0,0.00054166291,0.000084338366,0,0.0023490721,0,0.0035714286,0.0024765478,0,0,0,0,0,0
true,0,0.00076955964,0,0,0.0047389281,0,0.002005571,0,0,0.0016789792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029148224,0
neighbors,0.000099532199,0,0,0,0.0022402206,0,0,0.0029309397,0,0,0,0,0,0,0,0,0,0.0011520737,0,0,0,0,0,0,0
states,0.0092564945,0.0024796922,0,0,0,0.0028610666,0.034317549,0,0,0.0023505709,0,0.018685121,0.0003611086,0.0031205195,0.0058289429,0,0,0,0,0,0,0,0,0,0.01626575
central,0,0,0,0,0,0.00022888533,0,0,0,0.00075554063,0,0.0059976932,0,0,0,0,0,0,0.00060037523,0,0,0,0,0,0
south,0,0,0,0,0.00017232466,0.0012588693,0,0.0014654699,0,0.00402955,0,0,0,0,0,0,0,0,0.00037523452,0,0,0,0,0,0.0009163803
lines,0,0,0.00076857387,0,0,0,0,0,0,0.00016789792,0,0,0,0,0,0,0,0.00023041475,0.0026266417,0,0,0.00010656436,0,0,0.0052691867
run,0,0,0,0,0,0,0,0.0015570617,0,0,0.00032199897,0,0,0,0,0,0,0,0,0,0.0015267176,0.00010656436,0.0016909347,0,0
athwart,0,0,0,0,0,0,0,0.00018318373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seas,0,0.0015391193,0,0,0,0,0,0,0,0,0,0,0,0,0.00056047528,0,0,0,0,0,0,0,0,0,0
ports,0,0,0,0,0,0,0,0,0.00017334027,0,0,0,0,0.0010963988,0,0,0,0,0,0,0,0,0,0,0
britain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019585253,0,0,0,0,0,0,0.0013745704
older,0,0.00017101325,0,0,0,0,0,0.0002747756,0.0011267117,0,0,0,0,0,0,0.0022316185,0,0,0,0,0,0,0,0,0
continent,0,0,0.0010247652,0,0,0,0,0,0,0,0,0,0,0,0.0010088555,0,0,0,0,0.00026745119,0,0,0,0,0.00057273769
stop,0,0,0.00264731,0,0.0023263829,0,0.00055710306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030534351,0.00021312873,0,0,0
inquire,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059036856,0,0,0,0,0,0,0,0,0,0,0
why,0,0,0.0024765158,0,0,0,0,0.00036636747,0,0.0018468771,0,0.001384083,0,0,0,0,0,0,0,0,0.0027671756,0,0,0,0
comment,0,0,0,0,0,0,0,0.00018318373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
probable,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084546736,0,0
causes,0,0,0.00034158839,0,0,0,0,0,0.000086670133,0.0004197448,0,0,0,0.0015180906,0.00044838023,0,0,0,0.0012007505,0,0,0,0,0,0
interests,0,0.0018811458,0,0,0,0,0,0,0,0,0,0,0.0055069062,0,0.003923327,0,0,0.0073732719,0,0,0,0,0,0,0
just,0.0015925152,0,0.0040990606,0,0.0060313631,0,0,0.0046711852,0,0.0038616521,0,0,0,0,0,0.0031712474,0,0,0,0,0.005629771,0,0,0.0059376012,0
explanation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033628517,0,0,0,0,0,0,0,0,0,0
opportunity,0,0,0.0027327071,0,0,0,0,0.011448983,0,0,0,0,0.0014444344,0,0.0063894182,0,0,0,0,0.0044575198,0,0.0030903666,0,0,0
presence,0,0,0,0,0,0,0,0,0,0,0,0.0019607843,0,0,0,0,0,0,0,0,0,0,0,0,0
here,0,0.00025651988,0.0047822374,0,0.0043942788,0,0,0.0021066129,0,0.00050369375,0,0,0,0,0,0,0.0065268564,0,0,0,0.0033396947,0,0,0.014466156,0
action,0.0038817557,0.0027362121,0,0.0021457912,0,0.00057221332,0.0047910864,0,0,0,0,0,0,0.0075061145,0,0,0,0,0.0075797373,0.0030311135,0,0,0,0,0.0040091638
united,0,0.007781103,0,0,0,0,0.041114206,0,0,0.0054566823,0,0.018569781,0,0,0,0,0,0,0,0,0,0,0,0,0.0096219931
speak,0,0,0,0,0,0,0,0,0,0,0,0,0.0030694231,0,0,0,0.00181896,0,0,0,0.00038167939,0,0,0.004210299,0
act,0,0,0,0.0073569983,0,0,0.00545961,0,0,0,0,0.0051903114,0,0.00016867673,0.0062773232,0.0088090204,0.00085598117,0,0,0,0.0028625954,0.0061807332,0.0036636919,0,0
serve,0,0,0.0020495303,0,0,0,0,0.00018318373,0,0,0,0,0,0.0016867673,0.0032507566,0,0.0027819388,0,0,0,0,0.0044757033,0,0,0
itself,0.0020901762,0,0,0,0,0,0.0031197772,0.0008243268,0,0,0,0,0.0049652433,0,0,0,0,0,0,0,0,0,0,0.00021591277,0.0035509737
energies,0,0,0,0,0,0,0,0.00064114307,0,0,0,0,0,0.0012650755,0,0,0,0,0,0,0,0,0,0,0
forces,0,0.025395468,0,0,0,0,0,0,0,0.0036937542,0,0,0,0,0,0,0,0.0070276498,0,0,0,0,0,0,0
distribution,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002530151,0,0,0,0,0,0,0,0,0.0005636449,0,0
very,0,0,0,0.0021457912,0.0031880062,0,0,0,0,0.0023505709,0,0,0,0.0026988277,0.0042596122,0,0.011662743,0,0,0.0021396095,0,0,0.0016909347,0,0.011683849
practical,0,0,0,0,0,0,0,0,0,0,0,0,0.00063194006,0,0.0013451407,0,0,0,0.00082551595,0,0,0,0,0,0.0042382589
matter,0,0,0,0,0.0022402206,0,0,0,0,0,0,0.0010380623,0,0,0,0,0.0027819388,0,0.0012007505,0,0,0,0,0,0.0063001145
ways,0,0,0,0,0.0025848699,0,0,0,0.0020800832,0,0,0.0014994233,0,0.0016867673,0,0,0.0024609459,0,0,0,0,0.00074595055,0,0,0.0016036655
fully,0,0,0,0,0.0018094089,0.0028610666,0,0,0,0,0.00064399794,0.00011534025,0.0018958202,0,0,0.0034061546,0,0,0,0,0,0.0019181586,0,0,0
use,0,0,0,0.00067439151,0,0.013847562,0,0,0,0,0,0.0065743945,0.0034305317,0.0016867673,0.00067257034,0.00093962885,0,0,0.00075046904,0,0.0036259542,0.0028772379,0,0,0.0018327606
distribute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001172208,0,0,0
neither,0,0.0021376657,0,0,0,0,0,0,0,0,0,0,0.0026180374,0,0,0,0,0,0,0,0,0.00042625746,0,0,0
willing,0.00059719319,0.0014536127,0,0,0.0021540582,0,0,0.0002747756,0,0,0,0,0,0,0,0,0,0,0,0,0.00019083969,0.0019181586,0,0,0
wish,0,0,0,0,0.0018094089,0,0.00066852368,0,0,0,0,0,0.0027985917,0,0,0,0,0,0,0.00089150397,0,0,0,0,0
greatly,0,0,0,0.0014713997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033771107,0,0,0,0,0,0.0011454754
generously,0,0,0,0.00036784992,0,0.00011444266,0,0,0,0,0,0,0.00045138575,0,0,0,0,0,0,0,0,0,0,0,0
prepared,0,0.0016246259,0,0,0,0,0,0,0,0,0,0.0028835063,0.000090277151,0,0,0.00082217524,0,0,0,0.00080235357,0,0.0021312873,0,0,0
mobilize,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0,0,0,0,0,0.0013853367,0,0,0
once,0,0,0.0011955594,0,0.0017232466,0,0,0.00091591867,0,0.00075554063,0,0,0,0,0,0,0.0057778729,0,0.0013508443,0.0046358206,0,0,0,0,0
immediately,0,0,0,0.00079700815,0,0,0,0,0,0,0,0,0,0.00050603019,0,0,0.0024609459,0,0.0015009381,0,0,0,0.000093940817,0,0
delay,0.00079625759,0,0,0,0,0,0.00055710306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020247229,0,0,0.00080183276
waste,0.00059719319,0,0,0.0011648581,0,0,0,0,0.0007800312,0,0.00045079856,0,0,0,0,0,0,0,0,0,0,0.0049019608,0,0,0
plainly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085598117,0,0.00037523452,0,0,0,0,0,0
grossly,0,0,0,0,0,0,0,0,0,0.000083948959,0,0,0,0,0,0,0.00021399529,0,0,0,0,0,0,0,0
erred,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
way,0.0046780133,0,0,0,0.0094778563,0,0,0.0033888991,0,0,0,0,0.00099304866,0,0.00011209506,0,0.00085598117,0,0.000075046904,0,0.010209924,0.0084185848,0,0,0.006185567
stunted,0,0,0,0,0,0,0,0,0,0.000083948959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011454754
hindered,0,0,0,0,0,0,0.00022284123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022909507
merchant,0,0,0,0.001348783,0,0,0,0,0,0,0,0,0.0022569288,0,0,0,0,0,0,0,0,0,0,0,0
marine,0,0,0,0,0,0,0,0,0,0,0,0,0.0030694231,0,0,0,0,0.0021889401,0,0,0,0,0,0,0
ships,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032099294,0.0026497696,0,0,0,0,0,0,0.0020618557
got,0,0,0.0034158839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,0,0,0.000085397096,0.0017166329,0.0039634672,0,0.00033426184,0.0012822861,0,0,0,0,0,0,0,0,0,0,0,0.00071320317,0,0.0020247229,0.0063879756,0,0.0063001145
debated,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0.00032099294,0,0,0,0,0,0,0,0
end,0,0,0,0,0.0055143891,0.0011444266,0.00055710306,0.0011906943,0,0.0028542646,0.0012235961,0,0,0,0.0021298061,0,0.0050288894,0,0,0,0,0.0024509804,0.0036636919,0,0.00011454754
conclusion,0,0,0,0.0006130832,0,0,0,0,0,0,0,0.0024221453,0,0,0,0,0.00064198588,0,0,0,0,0,0,0,0
policy,0.0046780133,0.0032492518,0,0.00049046656,0,0.0070954452,0.008356546,0,0,0,0,0.0031141869,0,0.0086025133,0,0,0,0.0065668203,0,0,0,0,0,0,0.010194731
pursue,0,0,0,0,0.0021540582,0,0,0,0,0,0,0.0028835063,0,0,0,0,0,0,0,0,0,0,0,0,0
ores,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
forests,0,0,0,0,0,0.0034332799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water,0,0,0.000085397096,0,0,0.014076448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013745704
powers,0,0,0,0,0.00051697398,0,0.00011142061,0,0,0,0,0.0047289504,0,0,0.0054926578,0,0,0,0,0,0,0,0,0,0
national,0.012142928,0.0086361693,0,0.0070504567,0.0079269343,0.016021973,0,0,0,0,0.0064399794,0,0.00045138575,0,0.011545791,0.0048155978,0,0,0.0029268293,0,0.0011450382,0.0036231884,0,0,0
domain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017182131
rich,0,0,0,0,0.00060313631,0,0,0.0019234292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012212306,0,0
west,0,0,0,0,0,0.0037766079,0,0.0020150211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acted,0,0,0,0,0,0,0,0,0.00060669093,0,0.00019319938,0,0.00045138575,0.00092772202,0,0,0,0,0,0,0,0,0,0,0
locked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032099294,0,0,0,0,0,0,0,0
key,0,0,0.0011101623,0,0,0.0014877546,0,0,0,0,0,0.0025374856,0,0,0,0,0,0,0,0,0,0,0.0015030531,0,0
turned,0,0.00042753313,0.00093936806,0,0.00008616233,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0.0016129032,0,0,0,0,0,0,0.0009163803
door,0,0,0,0,0,0,0,0.0010991024,0,0,0,0,0,0,0,0,0.00064198588,0,0,0,0.00047709924,0,0,0,0
shut,0,0,0,0,0,0,0,0,0,0,0,0.00057670127,0,0,0,0,0.0010699765,0,0,0,0,0,0,0,0
fast,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016049647,0,0.00090056285,0,0,0,0,0,0
thousands,0,0,0,0,0,0.00091554131,0,0,0,0.002098724,0,0,0,0,0,0,0.001497967,0,0,0,0,0.0034100597,0,0,0
vigorous,0,0,0.000085397096,0,0.00094778563,0,0,0,0,0,0,0,0.00081249436,0.001855444,0,0,0,0,0,0.00035660159,0,0,0,0,0
full,0.0060714641,0,0,0.00085831647,0.0044804412,0.0037766079,0,0.0010075105,0,0,0,0,0,0.0032048579,0,0.0036410618,0.00021399529,0.00023041475,0,0.0029419631,0,0,0.0040394551,0,0
initiative,0,0,0.00076857387,0,0.00025848699,0.00022888533,0,0.0025645723,0.0048535275,0,0,0.0011534025,0,0,0,0,0,0,0,0,0,0,0,0,0.0010309278
knock,0,0,0,0,0,0,0,0.0002747756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clamorously,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0,0,0,0,0,0,0,0,0
admittance,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0,0,0,0,0,0,0,0,0
power,0,0.0087216759,0,0,0,0.01544976,0,0.0025645723,0,0,0.00025759918,0,0.0090277151,0.0049759636,0,0,0,0,0,0.0039226175,0,0,0.0050728041,0.0011875202,0
navigable,0,0,0,0,0,0.00034332799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
streams,0,0,0,0,0,0.00080109865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outside,0,0,0,0,0,0.00068665599,0,0.00045795933,0,0,0,0,0,0,0.0031386616,0,0,0.00092165899,0,0,0,0,0.00018788163,0,0
even,0,0.0016246259,0.00264731,0,0.0024125452,0,0,0.0040300421,0,0.0035258563,0.0019319938,0,0.0042430261,0,0,0,0.0035309223,0,0,0.00089150397,0.0039122137,0,0,0,0
eastern,0,0,0,0,0,0,0,0.0018318373,0,0,0,0.0011534025,0,0,0,0,0,0,0,0,0,0,0,0,0
where,0,0,0.0064047822,0,0.0026710322,0,0.0025626741,0.0005495512,0,0,0,0,0.0041527489,0,0,0,0,0.0038018433,0.0030769231,0.0041900686,0,0,0,0.004750081,0
planned,0,0,0,0.00018392496,0,0.0018310826,0,0,0,0,0.00051519835,0,0,0,0,0,0,0.00023041475,0,0,0,0,0,0,0
generations,0,0,0,0,0,0,0,0.001373878,0,0,0,0,0,0,0,0,0.0022469506,0,0,0.00026745119,0,0,0,0.0015113894,0
used,0,0.0016246259,0.0011101623,0,0,0.0019455253,0,0,0,0,0.0011591963,0.0024221453,0,0,0.0010088555,0,0,0,0,0.00053490238,0,0,0,0,0
might,0,0.0017101325,0,0,0,0,0,0,0,0,0,0,0.0037916403,0,0.0016814258,0.00070472163,0,0,0,0,0,0,0,0,0.0052691867
won't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096297881,0,0,0,0.0021946565,0,0,0,0
laws,0,0,0.003501281,0.0014100913,0,0,0.0010027855,0,0,0,0,0,0.0028888688,0,0,0,0,0,0.0092307692,0,0,0,0,0,0
made,0,0.00051303976,0,0.014346147,0.0019817336,0.0075532158,0,0.0024729804,0.0018200728,0.002098724,0,0,0.0051457976,0,0,0.0041108762,0,0.0044930876,0.00315197,0,0,0,0.00093940817,0,0.013287514
intelligently,0,0,0,0,0,0.00057221332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balance,0,0,0,0.00036784992,0,0,0,0,0,0,0.0059891808,0.0018454441,0,0,0,0,0,0.0023041475,0,0.0011589552,0,0,0,0,0
encouragement,0.0021897084,0,0,0,0,0,0,0,0,0,0,0,0.00045138575,0.0002530151,0.0016814258,0,0,0,0,0,0,0,0,0,0
against,0,0.01470714,0.0051238258,0,0,0,0,0,0.00086670133,0.0059603761,0,0,0.0061388463,0.00016867673,0,0,0.0028889364,0,0.000075046904,0,0,0,0,0,0.0038946163
restraint,0,0.0012825994,0,0,0,0,0,0,0,0,0,0.00034602076,0,0,0,0,0,0,0,0,0,0,0.0012212306,0,0
withhold,0.0001990644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037523452,0,0,0,0,0,0
come,0,0,0.0037574722,0,0.0089608823,0,0,0.0031141235,0,0.00050369375,0,0,0,0.000084338366,0,0,0,0,0.0021763602,0.0067754302,0,0.0012787724,0,0.004210299,0
ask,0,0,0.010076857,0,0,0,0,0,0.0050268677,0,0,0,0,0.0012650755,0,0,0,0,0,0,0.0038167939,0,0,0.0039943863,0
remedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023539962,0,0,0,0.00075046904,0,0,0,0,0,0
correct,0,0,0,0.00079700815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010496183,0,0,0,0
mistakes,0,0,0,0,0,0,0,0,0,0,0,0,0.0012638801,0,0,0,0,0,0,0,0.00076335878,0,0,0,0
omissions,0,0,0,0,0.00008616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
short,0,0.0010260795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013909694,0,0.00067542214,0.00044575198,0,0,0.0038515735,0,0
certainly,0,0.000085506627,0,0,0.0012924349,0,0,0,0,0,0,0,0.00099304866,0,0,0,0,0,0,0,0,0,0,0,0
seem,0,0,0,0,0.001033948,0,0,0,0,0,0,0,0.00045138575,0,0,0,0,0,0.00030018762,0,0,0,0,0,0.0026345934
could,0,0,0,0,0.0064621747,0,0,0,0,0.0046171927,0,0,0,0,0.0045958973,0,0,0.0054147465,0,0.00098065436,0,0.0030903666,0.0024424612,0.0015113894,0.0048109966
reasonably,0,0,0,0.00024523328,0,0,0.00066852368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
expected,0,0,0,0.0036171909,0,0,0,0,0,0,0,0,0,0,0,0.0016443505,0,0,0,0,0,0.00021312873,0.00018788163,0,0
extraordinary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023490721,0,0,0,0,0,0.00010656436,0.0013151714,0,0.0012600229
efforts,0.0027869016,0,0.001793339,0,0.0046527658,0.0041199359,0.0057938719,0,0.0029467845,0,0,0.0051903114,0,0.0010120604,0,0,0,0,0,0,0,0,0,0,0
fortunately,0,0,0,0,0.00051697398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009163803
two,0,0,0,0,0,0,0,0,0.001300052,0.0019308261,0.0023827924,0.0029988466,0,0,0.0069498935,0.0025839793,0.010806762,0,0,0.0022287599,0,0.005541347,0,0,0.0026345934
measures,0,0,0,0,0,0,0,0,0.002600104,0,0,0.0021914648,0,0.0073374378,0,0,0,0,0.0042776735,0,0,0,0.0014091123,0,0
finely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010795639,0
conceived,0,0,0,0,0.00068929864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042625746,0,0,0
unlock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021591277,0
proper,0.0030854982,0,0,0.0011648581,0.00008616233,0,0,0,0,0,0,0,0,0.0020241208,0,0,0,0,0,0,0,0,0,0,0
safeguards,0.00099532199,0,0,0,0,0,0,0,0.0002600104,0,0,0.0011534025,0,0,0,0,0,0,0,0,0,0,0,0,0
encourage,0.0037822235,0,0,0,0,0.0025177386,0.0032311978,0,0,0,0.0017387944,0,0,0,0,0,0,0,0,0,0.00066793893,0.0026641091,0,0,0
waters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013451407,0,0,0,0,0,0,0,0,0.00043182554,0.00080183276
generation,0,0,0,0,0.00094778563,0,0,0,0,0,0,0,0,0,0,0,0.0029959341,0,0,0,0.0027671756,0,0,0.0046421246,0
house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022419011,0,0,0,0,0,0,0,0,0.012522941,0.0068728522
immediate,0,0,0,0,0,0,0,0,0,0.00016789792,0,0,0,0,0,0,0.0032099294,0,0.0062288931,0,0,0,0.0021606388,0,0
consideration,0,0,0,0.0034332659,0,0,0,0,0,0,0,0,0,0.0022771359,0,0,0,0,0.003902439,0,0,0,0,0,0
senate,0,0,0,0,0,0,0,0,0,0,0,0.0023068051,0,0,0.005941038,0,0,0,0,0,0,0,0,0.0058296448,0
deepest,0,0,0,0,0.00077546097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064773831,0
earnestness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057273769
urge,0,0,0,0.00042915824,0,0,0,0,0.0026867741,0,0,0,0.00090277151,0.0046386101,0,0.0019967113,0,0,0,0,0,0.0029838022,0,0,0
prompt,0,0,0,0.00085831647,0,0,0.0010027855,0,0,0,0,0,0,0,0.00056047528,0.00011745361,0,0,0.00052532833,0,0,0,0,0,0
passage,0,0,0,0.00091962479,0,0,0,0,0,0,0,0,0,0,0.0023539962,0,0,0,0,0.00017830079,0,0,0,0.00086365108,0
both,0,0,0,0.0026362577,0,0,0,0.0017402455,0,0,0.0010947965,0.0042675894,0,0.004385595,0.0023539962,0,0,0.0061059908,0.0013508443,0.0028528127,0,0,0,0.0058296448,0.0026345934
turn,0,0,0.001793339,0,0,0,0,0.00045795933,0,0,0,0,0.0016249887,0.00067470692,0,0,0.0046008988,0,0,0.00053490238,0,0,0,0.00010795639,0
backs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021312873,0,0,0
hesitation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0.00045819015
makeshift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021399529,0,0,0,0,0,0,0,0
formulate,0.00049766099,0,0,0,0,0,0,0,0,0,0,0,0,0.00042169183,0,0,0,0,0,0,0,0,0,0,0
genuine,0,0,0,0,0.00068929864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012481056,0.000095419847,0,0,0,0.00045819015
conservation,0,0,0,0,0,0.011673152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sense,0.0041803523,0,0,0,0.0021540582,0,0,0,0,0.0013431833,0,0,0,0,0,0,0,0,0.000075046904,0.0026745119,0,0.00053282182,0,0,0
words,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010699765,0,0,0.0023179103,0,0,0,0.004750081,0.00080183276
owe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010699765,0,0,0,0.001240458,0,0.000093940817,0.00032386916,0
measure,0.000099532199,0,0,0,0.0016370843,0,0,0,0,0,0,0,0,0.0030361812,0.0015693308,0,0,0,0,0,0.0013358779,0,0.0015969939,0,0.00011454754
western,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0.00032099294,0.0076036866,0,0,0,0,0,0,0
free,0,0.0096622488,0,0,0.0049974151,0.00011444266,0,0.021249313,0,0.0055406313,0,0,0,0,0.0031386616,0,0,0,0,0.0021396095,0,0,0,0,0
systematic,0.0012939186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seems,0,0,0,0,0,0,0,0,0,0,0,0,0.0012638801,0,0,0,0,0,0.0010506567,0,0,0,0,0,0.0035509737
little,0,0,0.0011955594,0,0.001033948,0,0,0,0,0.0015950302,0.00096599691,0,0,0,0.0034749468,0,0,0,0.0011257036,0,0,0,0,0,0
nation,0.0072658505,0.0046173578,0.0032450897,0,0.014130622,0.002059968,0.0022284123,0.012731269,0,0.0023505709,0,0,0.011555475,0,0,0.00023490721,0,0,0,0.012035304,0,0,0,0.0073410342,0
